鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
松山區,房地(土地+建物),臺北市松山區敦化南路一段100巷31~60號,50.25,住,,,1060521,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,121.15,4,2,2,有,無,有,35000,289,,0.0,0,,RPOPMLNLNHMFFDA97CC
信義區,建物,臺北市信義區基隆路二段151~180號,0.0,住,,,1060426,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701117,105.19,2,1,2,有,有,有,65000,618,,0.0,0,,RPQPMLNLNHMFFDA18CC
信義區,建物,臺北市信義區基隆路二段91~120號,0.0,商,,,1060501,土地0建物2車位0,一層,4,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,,257.54,0,0,0,無,無,無,140000,544,,0.0,0,本租案是承租1+2樓,RPTPMLNLNHMFFDA48CC
南港區,建物,臺北市南港區研究院路二段61巷1~30號,0.0,其他,,,1060521,土地0建物1車位1,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021230,252.15,3,2,2,有,有,有,40500,161,坡道平面,51.94,0,,RPWPMLNLNHMFFDA78CC
信義區,建物,臺北市信義區忠孝東路五段345巷1~30號,0.0,住,,,1060428,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961115,109.24,2,1,1,有,有,有,62436,572,,0.0,0,,RPXPMLNLNHMFFDA88CC
松山區,建物,臺北市松山區民生東路三段121~150號,0.0,其他,,,1060510,土地0建物0車位0,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,0751008,152.06,1,1,2,有,有,有,91770,604,,0.0,0,,RPPQMLNLNHMFFDA18CC
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,商,,,1060522,土地0建物1車位0,九層,15,辦公商業大樓,商業用,鋼筋混凝土造,0810613,116.92,2,1,2,有,有,有,48000,411,,0.0,0,,RPQQMLNLNHMFFDA28CC
大同區,建物,臺北市大同區華陰街61~90號,0.0,商,,,1060429,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118,141.04000000000002,3,1,2,有,有,有,75000,532,,0.0,0,,RPOOMLNLNHMFFBA67CC
中正區,建物,臺北市中正區臨沂街29巷1~30號,0.0,住,,,1060504,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011122,123.32,2,1,1,有,有,有,58500,474,,0.0,0,,RPQOMLNLNHMFFBA87CC
大同區,建物,臺北市大同區赤峰街31~60號,0.0,住,,,1060429,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,206.07,3,1,2,有,有,有,94500,459,,0.0,0,,RPROMLNLNHMFFBA97CC
中正區,建物,臺北市中正區中華路一段1~30號,0.0,商,,,1060415,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,59.59,1,1,1,有,無,有,35000,587,,0.0,0,起租日為106年4月29日,RPUOMLNLNHMFFBA28CC
中正區,建物,臺北市中正區忠孝西路一段31~60號,0.0,商,,,1060522,土地0建物1車位0,十四層,27,辦公商業大樓,商業用,鋼骨混凝土造,0790815,107.91999999999999,3,1,2,有,有,有,48000,445,,0.0,0,,RPVOMLNLNHMFFBA38CC
中山區,建物,臺北市中山區南京東路三段61~90號,0.0,商,,,1060512,土地0建物1車位3,九層,16,辦公商業大樓,商業用,鋼筋混凝土造,0811012,742.06,0,0,0,無,有,無,416429,561,坡道平面,0.0,0,租金含5%營業稅,RPUNMLNLNHMFFCA28CC
中山區,建物,臺北市中山區中山北路二段65巷1~30號,0.0,商,,,1060511,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,103.03999999999999,2,2,1,有,有,有,45500,442,坡道機械,0.0,0,,RPPOMLNLNHMFFCA87CC
中山區,建物,臺北市中山區松江路361~390號,0.0,商,,,1060516,土地0建物1車位3,四層,9,辦公商業大樓,商業用,鋼筋混凝土造,0850607,539.22,0,0,0,無,有,無,172000,319,升降平面,0.0,0,租金含10%租賃所得稅及1.91%補充保費,RPROMLNLNHMFFCA08CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1060424,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,53000,796,,0.0,0,,RPWOMLNLNHMFFCA58CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060519,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.94,1,1,1,有,有,有,60000,667,,0.0,0,,RPPPMLNLNHMFFCA97CC
中山區,建物,臺北市中山區北安路554巷1~30號,0.0,住,,,1060509,土地0建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821221,118.3,3,2,2,有,有,有,48000,406,坡道機械,0.0,0,,RPRPMLNLNHMFFCA18CC
中山區,建物,臺北市中山區松江路164巷1~30號,0.0,住,,,1060513,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0611015,152.76,3,2,2,有,有,有,50000,327,,0.0,0,,RPSPMLNLNHMFFCA28CC
內湖區,建物,臺北市內湖區康寧路一段64巷1~30號,0.0,住,,,1060521,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0570401,61.64,3,2,1,有,無,無,20000,324,,0.0,0,,RPOQMLNLNHMFFCA97CC
中山區,建物,臺北市中山區龍江路1~30號,0.0,商,,,1060513,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,86.22999999999999,1,1,1,有,有,有,28000,325,,0.0,0,,RPPQMLNLNHMFFCA08CC
中山區,建物,臺北市中山區龍江路1~30號,0.0,商,,,1060513,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,89.50999999999999,2,1,1,有,有,有,28500,318,,0.0,0,,RPQQMLNLNHMFFCA18CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1060522,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,82.49,1,2,1,有,有,有,36000,436,,0.0,0,,RPTQMLNLNHMFFCA48CC
中山區,建物,臺北市中山區雙城街25巷1~30號,0.0,商,,,1060428,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041221,131.81,2,1,2,有,有,有,80000,607,,0.0,0,租賃期間:2年又2天,RPXQMLNLNHMFFCA88CC
中山區,建物,臺北市中山區八德路二段331~360號,0.0,商,,,1060516,土地0建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,,150.68,0,0,0,無,無,無,108675,721,,0.0,0,,RPRRMLNLNHMFFCA38CC
中山區,建物,臺北市中山區長春路151~180號,0.0,商,,,1060503,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0721013,101.71000000000001,2,1,2,有,有,有,40300,396,,0.0,0,,RPOSMLNLNHMFFCA18CC
中山區,建物,臺北市中山區南京東路二段211~240號,0.0,商,,,1060522,土地0建物0車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0680614,165.29,3,1,2,有,有,有,63000,381,,0.0,0,,RPRSMLNLNHMFFCA48CC
中正區,建物,臺北市中正區重慶南路三段31~60號,0.0,,,,1060505,土地0建物1車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,,127.32,0,0,0,無,無,無,60000,471,,0.0,0,,RPRNMLNLNHMFFAA77CC
中正區,建物,臺北市中正區和平西路一段61~90號,0.0,商,,,1060510,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0760114,124.36,0,0,0,無,有,有,43138,347,,0.0,0,,RPSNMLNLNHMFFAA87CC
中正區,建物,臺北市中正區和平西路一段55巷1~30號,0.0,住,,,1060505,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990903,125.13,2,2,1,有,有,有,70000,559,,0.0,0,,RPSOMLNLNHMFFAA97CC
大安區,建物,臺北市大安區信義路四段271~300號,0.0,商,,,1060501,土地0建物1車位0,七層,15,辦公商業大樓,商業用,鋼筋混凝土造,0741107,166.0,0,0,0,無,有,無,85000,512,,0.0,0,"1)租金含5%營業稅2)本案為部分租賃,面積以房東提供為主",RPSNMLNLNHMFFFA38CC
大安區,建物,臺北市大安區復興南路一段219巷1~30號,0.0,住,,,1060501,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,215.45999999999998,4,2,3,有,有,無,80000,371,,0.0,0,,RPUNMLNLNHMFFFA58CC
北投區,建物,臺北市北投區榮華三路31~60號,0.0,住,,,1060501,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620131,81.16,2,2,2,有,無,有,32000,394,,0.0,0,,RPWOMLNLNHMFFEA78CC
士林區,建物,臺北市士林區忠誠路二段31~60號,0.0,住,,,1060501,土地0建物1車位1,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761116,206.78,4,2,3,有,有,有,75000,363,坡道平面,0.0,5000,,RPTPMLNLNHMFFEA58CC
士林區,建物,臺北市士林區中山北路七段81巷1~30號,15.66,住,,,1060501,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680828,106.88999999999999,3,2,2,有,無,無,28000,262,,0.0,0,,RPUPMLNLNHMFFEA68CC
士林區,建物,臺北市士林區中山北路七段190巷91~120號,0.0,住,,,1060501,土地0建物1車位1,全,4,透天厝,見使用執照,鋼筋混凝土造,0901113,501.46000000000004,4,3,5,有,有,有,118500,236,坡道平面,0.0,0,,RPPQMLNLNHMFFEA28CC
士林區,建物,臺北市士林區中山北路七段121~150號,0.0,,,,1060501,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0740107,76.53,1,1,1,有,有,無,24000,314,,0.0,0,,RPROMLOLNHMFFEA38CC
士林區,建物,臺北市士林區承德路四段331~360號,0.0,,,,1060401,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0770420,162.20000000000002,2,2,1,有,有,無,42000,259,,0.0,0,,RPSOMLOLNHMFFEA48CC
士林區,建物,臺北市士林區天母東路69巷1~30號,0.0,住,,,1060501,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750806,130.99,3,2,2,有,有,有,56000,428,,0.0,0,,RPVOMLOLNHMFFEA78CC
大安區,建物,臺北市大安區安和路一段31~60號,0.0,其他,,,1060501,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.99,3,2,2,有,有,無,62437,422,,0.0,0,,RPWNMLOLNHMFFFA88CC
大安區,建物,臺北市大安區忠孝東路四段151~180號,0.0,商,,,1060501,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,233.04,0,0,0,無,有,無,70000,300,,0.0,0,,RPXNMLOLNHMFFFA98CC
大安區,建物,臺北市大安區泰順街40巷1~30號,0.0,住,,,1060301,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.26,3,2,2,有,無,無,27000,293,,0.0,0,,RPOOMLOLNHMFFFA18CC
文山區,建物,臺北市文山區政大二街260巷31~60號,0.0,住,,,1060521,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990730,52.800000000000004,1,1,1,有,有,有,15500,294,,0.0,0,,RPQNMLOLNHMFFAA77CC
文山區,房地(土地+建物),臺北市文山區興德路64巷1~30號,29.75,住,,,1060523,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.76,3,2,1,有,無,無,18000,217,,0.0,0,,RPPOMLOLNHMFFAA77CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1060425,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,74.42,2,1,1,有,有,有,50000,672,,0.0,0,"租金額外有6,000元雜費包含管理費、水費、電費、瓦斯費、網路費、第四台費、打掃服務費。",RPPOMLOLNHMFFCA97CC
內湖區,建物,臺北市內湖區民權東路六段121~150號,0.0,住,,,1060509,土地0建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730130,94.92999999999999,3,2,2,有,有,有,47000,495,坡道平面,0.0,0,,RPTOMLOLNHMFFCA38CC
中山區,建物,臺北市中山區建國北路二段31~60號,0.0,商,,,1060515,土地0建物1車位0,十一層,15,辦公商業大樓,商業用,鋼筋混凝土造,0771205,162.1,0,0,0,無,有,有,66000,407,,0.0,0,,RPWOMLOLNHMFFCA68CC
中山區,建物,臺北市中山區北安路501巷43弄1~30號,0.0,住,,,1060515,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660906,116.08,3,2,2,有,無,有,28000,241,,0.0,0,,RPPPMLOLNHMFFCA08CC
中山區,建物,臺北市中山區中山北路二段65巷1~30號,0.0,商,,,1060508,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,66.69,2,2,1,有,有,有,31000,465,,0.0,0,租金含管理費。,RPSPMLOLNHMFFCA38CC
中山區,建物,臺北市中山區堤頂大道二段361~390號,0.0,住,,,1060516,土地0建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,189.82999999999998,3,2,2,有,有,有,50000,263,坡道平面,30.27,0,,RPTPMLOLNHMFFCA48CC
中山區,建物,臺北市中山區復興北路61~90號,0.0,商,,,1060510,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700320,86.63000000000001,2,2,1,有,有,有,30000,346,,0.0,0,,RPUPMLOLNHMFFCA58CC
內湖區,房地(土地+建物)+車位,臺北市內湖區舊宗路二段171巷1~30號,629.32,工,,,1060424,土地1建物1車位1,一層,5,辦公商業大樓,工業用,鋼筋混凝土造,0910624,629.32,1,0,0,有,無,無,213150,339,坡道平面,0.0,3150,,RPWPMLOLNHMFFCA78CC
中山區,建物,臺北市中山區中山北路二段91~120號,65.06,商,,,1060523,土地0建物1車位0,二層,14,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0671223,554.98,0,0,0,無,有,無,431377,777,,0.0,0,,RPOQMLOLNHMFFCA08CC
內湖區,建物,臺北市內湖區瑞光路358巷30弄1~30號,0.0,其他,,,1060426,土地0建物1車位0,六層,8,辦公商業大樓,工業用,鋼筋混凝土造,0900524,360.76,4,1,6,有,有,有,109130,303,,0.0,0,附機車位6個,RPRQMLOLNHMFFCA38CC
大同區,建物,臺北市大同區承德路三段241~270號,0.0,商,,,1060503,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918,149.76,3,2,2,有,有,有,63000,421,,0.0,0,租金內含管理費。,RPWOMLOLNHMFFBA58CC
大同區,建物,臺北市大同區承德路三段31~60號,0.0,商,,,1060507,土地0建物1車位0,一層,4,店面(店鋪),,加強磚造,,92.96,0,0,0,無,無,無,45408,488,,0.0,0,,RPXOMLOLNHMFFBA68CC
大同區,建物,臺北市大同區長安西路121~150號,0.0,商,,,1060509,土地0建物1車位0,七層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951014,218.79000000000002,2,0,1,有,有,有,84000,384,,0.0,0,,RPPPMLOLNHMFFBA97CC
中正區,建物,臺北市中正區忠孝東路一段121~150號,0.0,商,,,1060515,土地0建物1車位0,四層,11,辦公商業大樓,住家用,鋼筋混凝土造,0631105,204.02,0,0,2,有,有,無,75000,368,,0.0,0,,RPQPMLOLNHMFFBA08CC
中正區,建物,臺北市中正區新生南路一段31~60號,0.0,其他,,,1060428,土地0建物1車位0,四層,7,辦公商業大樓,商業用,鋼筋混凝土造,0671019,210.04,0,0,0,無,有,有,88000,419,,0.0,0,,RPSPMLOLNHMFFBA28CC
松山區,房地(土地+建物),臺北市松山區三民路43巷1~30號,28.52,住,,,1060425,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930507,130.57,0,0,0,無,有,無,70000,536,,0.0,0,,RPQNMLOLNHMFFDA08CC
松山區,建物,臺北市松山區復興北路301~330號,0.0,住,,,1060516,土地0建物1車位0,一層,1,店面(店鋪),商業用,鋼造,0671220,321.17,0,0,0,無,無,無,440000,1370,,0.0,0,,RPRNMLOLNHMFFDA18CC
松山區,房地(土地+建物),臺北市松山區三民路43巷1~30號,31.21,住,,,1060425,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930507,142.86,0,0,0,無,有,有,80000,560,,0.0,0,,RPSNMLOLNHMFFDA28CC
信義區,房地(土地+建物),臺北市信義區松德路25巷1~30號,9.62,住,,,1060428,土地2建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0740620,84.05,0,0,0,無,有,無,32000,381,,0.0,0,,RPXNMLOLNHMFFDA78CC
信義區,建物,臺北市信義區吳興街118巷16弄1~30號,0.0,住,,,1060508,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0730314,133.61,2,2,2,有,無,無,45000,337,,0.0,0,,RPSOMLOLNHMFFDA38CC
松山區,建物,臺北市松山區慶城街61~90號,0.0,住,,,1060515,土地0建物1車位1,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761230,238.34,4,2,2,有,有,有,79000,331,坡道平面,0.0,0,,RPTOMLOLNHMFFDA48CC
松山區,建物,臺北市松山區八德路二段391~420號,0.0,商,,,1060520,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950823,71.47999999999999,2,1,2,有,有,有,48000,672,,0.0,0,,RPUOMLOLNHMFFDA58CC
松山區,建物,臺北市松山區復興北路151~180號,0.0,商,,,1060522,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,126.82,2,1,2,有,有,無,46000,363,,0.0,0,,RPRNMLPLNHMFFDA28CC
信義區,建物,臺北市信義區忠孝東路五段275巷7弄1~30號,0.0,商,,,1060517,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940426,262.65,3,2,2,有,有,有,100000,381,,0.0,0,,RPWOMLPLNHMFFDA88CC
中正區,建物,臺北市中正區濟南路二段62巷1~30號,0.0,住,,,1060520,土地0建物2車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961107,134.25,2,2,2,有,無,有,47000,350,,0.0,0,租賃5樓&5樓之1,RPUNMLPLNHMFFBA38CC
中正區,建物,臺北市中正區衡陽路1~30號,0.0,商,,,1060427,土地0建物0車位0,全,3,透天厝,,磚造,,146.37,0,2,1,有,無,無,87000,594,,0.0,0,本案為透天1~3樓建物，此次租賃範圍為1樓西側部份店面49.5平方公尺及3樓全部96.87平方公尺，共約146.37平方公尺。,RPTOMLPLNHMFFBA38CC
中山區,建物,臺北市中山區雙城街13巷1~30號,0.0,商,,,1060501,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,95.52000000000001,2,2,1,有,有,有,44400,465,,0.0,0,,RPTNMLPLNHMFFCA38CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,商,,,1060511,土地0建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,61.16,2,2,1,有,有,有,30000,491,,0.0,0,含管理費。,RPWNMLPLNHMFFCA68CC
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0.0,住,,,1060513,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971202,87.37,2,2,1,有,有,有,38000,435,,0.0,0,,RPROMLPLNHMFFCA28CC
內湖區,建物,臺北市內湖區成功路四段214巷2弄1~30號,11.5,住,,,1060520,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730323,98.38,0,0,0,無,無,無,19000,193,,0.0,0,,RPTOMLPLNHMFFCA48CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,住,,,1060515,土地0建物1車位0,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980916,208.02,4,2,2,有,有,有,70000,337,,0.0,0,含管理費。,RPUOMLPLNHMFFCA58CC
中山區,建物,臺北市中山區松江路301~330號,0.0,其他,,,1060427,土地0建物1車位0,十三層,14,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,0980521,215.14,3,1,0,有,有,有,115000,535,,0.0,0,,RPOPMLPLNHMFFCA08CC
內湖區,建物,臺北市內湖區成功路二段115巷45弄1~30號,0.0,住,,,1060525,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,59.95,2,2,1,有,無,無,14000,234,,0.0,0,,RPPPMLPLNHMFFCA18CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1060512,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,208.74,3,2,2,有,有,有,100000,479,,0.0,0,租金含管理費、有線電視及網路費用。,RPSPMLPLNHMFFCA48CC
內湖區,建物,臺北市內湖區內湖路一段360巷1~30號,0.0,工,,,1060427,土地0建物1車位0,二層,8,廠辦,工業用,鋼筋混凝土造,0860725,232.92,0,0,0,無,有,無,87000,374,,0.0,0,,RPWPMLPLNHMFFCA88CC
內湖區,建物,臺北市內湖區港墘路181~210號,0.0,其他,,,1060428,土地0建物1車位0,二層,9,辦公商業大樓,工業用,鋼筋混凝土造,0881220,715.61,13,1,0,有,有,有,189208,264,坡道平面,221.95,0,,RPPQMLPLNHMFFCA28CC
內湖區,建物,臺北市內湖區洲子街31~60號,0.0,工,,,1060428,土地0建物1車位0,十一層,12,廠辦,見其他登記事項,見其他登記事項,1060125,857.12,0,0,0,無,有,無,428571,500,,0.0,0,,RPQQMLPLNHMFFCA38CC
中正區,建物,臺北市中正區金門街24巷1~30號,0.0,住,,,1060517,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020207,99.39,2,2,1,有,有,有,38000,382,,0.0,0,,RPWNMLPLNHMFFAA48CC
內湖區,建物,臺北市內湖區民權東路六段121~150號,0.0,住,,,1060522,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950731,90.6,0,1,1,有,有,無,45000,497,,0.0,0,租金含代扣繳租賃所得稅及二代健保補充保費。,RPSQMLPLNHMFFCA68DC
大安區,建物,臺北市大安區溫州街48巷1~30號,0.0,住,,,1060501,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980818,78.33,2,2,1,有,有,有,36000,460,,0.0,0,,RPRNMLPLNHMFFFA48CC
大安區,建物,臺北市大安區瑞安街208巷58弄1~30號,0.0,住,,,1060501,土地0建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850628,204.17,3,2,2,有,有,有,60000,294,坡道平面,0.0,0,,RPUNMLPLNHMFFFA78CC
大安區,建物,臺北市大安區忠孝東路四段301~330號,0.0,商,,,1060501,土地0建物1車位0,十一層,14,辦公商業大樓,見其他登記事項,見其他登記事項,0990324,145.73000000000002,3,1,1,有,有,有,52000,357,,0.0,0,,RPPOMLPLNHMFFFA38CC
大安區,建物,臺北市大安區信義路二段31~60號,0.0,商,,,1060501,土地0建物1車位0,八層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950630,38.83,1,1,1,有,有,有,26000,670,,0.0,0,,RPROMLPLNHMFFFA58CC
士林區,建物,臺北市士林區福華路151~180號,0.0,住,,,1060501,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931231,134.09,3,2,2,有,有,有,60000,447,,0.0,0,,RPPOMLPLNHMFFEA28CC
士林區,建物,臺北市士林區天母東路31~60號,0.0,商,,,1060501,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751017,174.63,4,2,2,有,有,有,58000,332,,0.0,0,,RPVNMLQLNHMFFEA88CC
士林區,建物,臺北市士林區磺溪街61~90號,0.0,住,,,1060501,土地0建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990730,353.39,4,2,4,有,有,有,150000,424,坡道平面,52.3,0,,RPPOMLQLNHMFFEA38CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1060501,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,117.03,2,2,2,有,有,有,65960,564,,0.0,0,,RPVOMLQLNHMFFEA98CC
大安區,建物,臺北市大安區和平東路三段434巷1~30號,0.0,住,,,1060501,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910704,92.21000000000001,1,1,1,有,無,有,30000,325,,0.0,0,,RPPNMLQLNHMFFFA38CC
大安區,建物,臺北市大安區光復南路240巷1~30號,0.0,其他,,,1060501,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,193.20999999999998,4,2,2,有,有,有,66300,343,,0.0,0,,RPTNMLQLNHMFFFA78CC
大安區,建物,臺北市大安區復興南路一段211~240號,0.0,商,,,1060501,土地0建物1車位0,二層,15,辦公商業大樓,商業用,鋼筋混凝土造,0760116,326.12,0,0,0,無,有,無,145000,445,,0.0,0,,RPWNMLQLNHMFFFA09CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1060501,土地0建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040511,43.480000000000004,0,1,1,有,有,有,32000,736,,0.0,0,,RPTOMLQLNHMFFFA88CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1060501,土地0建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040511,41.74,0,1,1,有,有,有,30000,719,,0.0,0,,RPUOMLQLNHMFFFA98CC
內湖區,房地(土地+建物),臺北市內湖區康樂街61~90號,30.67,住,,,1060501,土地3建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741230,120.32,3,2,2,有,無,無,19000,158,,0.0,0,,RPWPMLQLNHMFFCA09DC
內湖區,房地(土地+建物),臺北市內湖區康樂街186巷1~30號,9.89,住,,,1060515,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850517,34.99,0,0,0,無,有,有,12000,343,,0.0,0,,RPTQMLQLNHMFFCA88DC
中山區,建物,臺北市中山區復興北路36巷1~30號,92.63,商,,,1060525,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670418,92.63,0,0,0,無,無,無,48000,518,,0.0,0,,RPRNMLQLNHMFFCA28CC
